date,review,rating,isEdited,title,userName,developerResponse
2024-03-24 03:16:16,"Apk ga jelas udah hampir 500rb kepotong sendiri,pdhl gada lakukan transaksi",1,False,GAJELAS,frnshhh,"{'id': 42809853, 'body': 'Hi Kak, maaf ya buat kamu khawatir. Terkait keluhanmu, silakan menghubungi DIANA dengan cara berikut:\n1. Buka apps DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Klik riwayat/histori transaksi yg dikeluhkan\n4. Klik""CHAT DIANA UNTUK BANTUAN/CHAT DIANA FOR HELP""\nThanks -EF-', 'modified': '2024-03-25T12:12:45Z'}"
2024-03-24 00:55:33,Di iphone sering nge freeze payah bikin repot,1,False,Jlk,akun dana 000,"{'id': 42812454, 'body': 'Hi Kak, maaf udah bikin kamu gak nyaman, apabila ada kendala pada aplikasi DANA, silakan melakukan Clear Cache / Clear Data aplikasi DANA, update aplikasi DANA ke versi terbaru, restart device, pastikan jaringan internet kamu lancar & coba secara berkala ya. Thanks -KD-', 'modified': '2024-03-25T13:22:24Z'}"
2024-03-24 00:22:46,"1. The app said that my device is rooted. First of all, iphone cannot be rooted, can only be jailbroken. And for the record my device is not jailbroken, it’s only running beta updates from official apple. It’s so funny that i can’t open this app if running official beta updates.

2. DANA customer service is the worst. It’s pretty much nonexistent. Have tried contacting their twitter CS, their email address, none replied, and it has been 1 year already. I’m not afraid to tell everyone to shut their Dana account. The app and their management is trash.",1,False,Going downhill,Jonathan P Adhi,
2024-03-23 00:46:05,Dana cicil saya ko belum muncul juga padahal saya sering bertransaksi di sini terus,5,False,Dana cicil,robigaradena,"{'id': 42788058, 'body': 'Hi Kak, terkait belum tersedianya fitur DANA Cicil pada aplikasi DANA. Kami informasikan bahwa saat ini fitur tersebut hanya untuk pengguna terpilih saja. Kami sarankan Kakak untuk lebih sering melakukan transaksi di aplikasi DANA. Agar kesempatan mendapatkan fitur DANA Cicil lebih besar. Thanks -EF-', 'modified': '2024-03-24T12:13:14Z'}"
2024-03-23 14:30:06,"Jangan taruh uang ataupun masukin kartu apapun ke dana, banyak malingnya",1,False,Kurang safety,rifkyx,"{'id': 42793337, 'body': 'Hi Kak, Kami informasikan DANA terjamin keamanannya karena kami disetujui dan diawasi oleh Bank Indonesia. DANA tidak pernah mengambil saldo pengguna DANA ya kak. Harap berhati"" dgn pihak yg mengaku sbg Pihak DANA & jangan pernah memberikan PIN/ OTP kepada kami sekalipun. Apabila ada keluhan maka bisa hubungi DIANA pd app DANA. Thx-JN-', 'modified': '2024-03-24T22:44:01Z'}"
2024-03-23 11:37:17,"Akun saya sudah premium sebelum nya bahkan sudah bisa transfer segala macem, tetapi tiba tiba langsung tidak premium lagi setelah transfer, Sudah coba konsul di dana tapi tidak jelas juga, cukup kecewa karna sampai skrng akun dana saya tidak bisa kembali premium",1,False,Kecewa,Panggil aja dika,"{'id': 42793236, 'body': 'Hi Kak, mhn maaf ya atas kendalanya. Terkait keluhan kakak, apabila sdh buat laporan sebelumnya, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -JN-', 'modified': '2024-03-24T22:39:15Z'}"
2024-03-23 09:37:57,Tolong di perbarui lagi dong saya ga bayar apa”kok saldo aq berkurang 55rbu,1,False,Tolol,Davidprassstio,"{'id': 42793239, 'body': 'Hi Kak, maaf buat kamu ngga nyaman. Terkait kendala transaksi tidak dikenal, silahkan hubungi layanan asisten digital DIANA. Caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Klik pada riwayat/histori transaksi yang ingin dikeluhkan\n4. Pada bagian bawah, klik ""CHAT DIANA UNTUK BANTUAN""\nThanks -TA-', 'modified': '2024-03-24T22:39:32Z'}"
2024-03-23 08:37:04,"Keamanan nya rendahhh!!!! 2 kali kebobol. Gampang diretas aplikasi nya. 1,2jt gua kebobolan, bahkan sebelumnya cowo gua juga sama kebobolan. Ga terpercaya!!! Gw saranin gausah ada yg download.",1,False,Jelek.,Sywjshgsuj,"{'id': 42788935, 'body': 'Hi Kak, maaf buat kamu cemas. DANA merupakan dompet digital yg aman ya Kak. Jika kamu mengalami kendala saldo yg hilang karena transaksi yg tdk dikenal, yuk hubungi DIANA, melalui menu riwayat/history pada apk DANA kamu. Mohon utk berhati2 dengan pihak2 yg mengatasnamakan DANA ya Kak. Thanks -DN-', 'modified': '2024-03-24T12:55:57Z'}"
2024-03-23 05:33:32,uang tiba2 hilang topup lah tranfers sendiri! udh diklaim ga balik duitnya😔,1,False,uang hilang,SNRACING,"{'id': 42788952, 'body': 'Hi Kak, maaf buat kamu cemas. DANA merupakan dompet digital yg aman ya Kak. Jika kamu mengalami kendala saldo yg hilang karena transaksi yg tdk dikenal, yuk hubungi DIANA, melalui menu riwayat/history pada apk DANA kamu. Mohon utk berhati2 dengan pihak2 yg mengatasnamakan DANA ya Kak. Thanks -DN-', 'modified': '2024-03-24T12:56:31Z'}"
2024-03-22 20:38:01,Sangat membantu,5,False,Sangat membantu,Aditiyha,"{'id': 42788290, 'body': 'Hi Kak, terima kasih ya untuk ulasannya dan sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya https://www.dana.id/promo. Thanks -EF-', 'modified': '2024-03-24T12:18:24Z'}"
2024-03-22 19:02:17,"Sangat sangat menyesal dengan aplikasi dana ini, aplikasi sebesar ini kenapa gampang sekali di bobol oleh pihak tertentu, dan dana tidak mengembalikan saldo.",1,False,Saldo hilang sendiri tetapi dana tidak mau bertanggung jawab,Dinar1998,"{'id': 42782320, 'body': 'Hi Kak, maaf ya kak bikin kamu gak tenang. Terkait keluhan yg dialami, jika kakak sudah membuat laporan sblmnya mohon untuk menunggu updatenya di no pelaporan Kakak ya. Harap berhati"" dgn pihak yg mengaku sbg Pihak DANA & jangan pernah memberikan PIN/ OTP kepada kami sekalipun. Thanks -KD-', 'modified': '2024-03-23T22:51:46Z'}"
2024-03-22 08:47:07,Sangat membantu,5,False,Bagus,Melki Lomi,"{'id': 42782241, 'body': 'Hi Kak, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Jika ada keluhan, kamu dapat hubungi Customer Care kami via DIANA di apps DANA kamu, email help@dana.id dan socmed resmi DANA Indonesia. Thanks -KD-', 'modified': '2024-03-23T22:42:01Z'}"
2024-03-22 18:12:18,"jangan mau download apk ini akun saya tiba""
ke logout sendiri dan saya masuk kembali tetapi pin saya salah demi allah saya tidak mengotak atik/mengganti pin saya tetapi salah dan saya ingin mengganti lupa pin tetapi pas memindai wajah tidak terdeteksi padahal cahaya tidak redut saya berada di bawah cahaya yg bagus tolong duit saya untuk keperluan uang kuliah padahal baru di tf orang tua jahatt bangett tiba"" akun saya ke logout sendirii dan pin saya tiba"" salahh

saya sudah mengirim email tetapi tidak ada balasan saya udah dm di suruh sabar sabar sabar terus

tolong di lohat ulasan saya terimakasih🙏",1,False,jelek,aosjsjsjse,"{'id': 42782517, 'body': 'Hi Kak, maaf udah bikin kamu ga tenang, terkait keluhanmu, email akan dibalas oleh tim kami satu persatu ya kak, apabila Kakak sudah membuat laporan pada email kami dan jika sudah mendapat no laporan, silakan Kakak dapat menunggu update infonya pada nomor laporan kamu ya Kak. Thanks -NA-', 'modified': '2024-03-23T23:25:01Z'}"
2024-03-22 16:58:55,sering di sedot nggk jelas padahal Google nggk berlanggganan setiap top up di abisin terus,1,False,APK SAMPAH,Ngukur,"{'id': 42782260, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanan yang dialami. Terkait keluhan transaksi pada aplikasi DANA, Kamu dapat menghubungi DIANA melalui langkah mudah berikut:\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Klik pada riwayat/histori transaksi yang ingin dikeluhkan\n4. Pada bagian bawah, klik""CHAT DIANA UNTUK BANTUAN""\nThanks -NA-', 'modified': '2024-03-23T22:45:02Z'}"
2024-03-22 14:14:23,gak bisa apa apa stuck uang gw,1,False,ribet,shuzytaro,"{'id': 42782262, 'body': 'Hi Kak, maaf udah bikin kamu gak nyaman, apabila ada kendala pada aplikasi DANA, silakan melakukan Clear Cache / Clear Data aplikasi DANA, update aplikasi DANA ke versi terbaru, restart device, pastikan jaringan internet kamu lancar & coba secara berkala ya. Thanks -KD-', 'modified': '2024-03-23T22:45:20Z'}"
2024-03-22 12:43:04,Knp ya gabisa top up pake Dana? Pdhl pas pertama download aman aman aja. Skrg udh gabisa pdhl saldonya masih banyak🙁,2,False,Kendala,kathhhylynid,"{'id': 42782279, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya. Terkait keluhan kamu, silakan mencoba cara berikut:\na. Kill Apps/Clear Cache aplikasi DANA\nb. Update aplikasi DANA ke versi terbaru\nc. Restart device\nd. Pastikan jaringan stabil\ne. Silakan ganti ke jaringan lain (Wifi atau seluler)\nf. Nonaktifkan VPN\ng. Coba layanan secara berkala\nThanks -HN-', 'modified': '2024-03-23T22:48:17Z'}"
2024-03-22 09:42:02,"Barusan app DANA saya diblokir seseorang yg mengaku dari pihak DANA. Pin saya diganti sehingga gak bisa buka lg, barangkali uang saya jg sudah hilang",1,False,Kenapa bisa begini?,Tan Cemara,"{'id': 42782336, 'body': 'Hi Kak, maaf atas ketidaknyamanannya. Agar keluhan kamu dapat kami bantu, mohon untuk dapat menghubungi kami melalui email help@dana.id. Sebagai info, harap berhati2 dgn pihak yg mengaku sebagai pihak DANA, jangan asal klik link sembarangan dan jgn pernah memberikan PIN/OTP kpd kami sekalipun. Thanks -HN-', 'modified': '2024-03-23T22:54:24Z'}"
2024-03-22 06:50:58,"Mantab,ada dana tak ada yang pinjam uang",5,False,Sip,Bang Quddus,"{'id': 42782270, 'body': ""Hi Teman DANA, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Info lanjut, hubungi Customer Care kami melalui halaman 'Me/Saya' (DIANA) di apps DANA kamu. Thanks -HN-"", 'modified': '2024-03-23T22:46:51Z'}"
2024-03-22 08:26:53,Tolong cpt bila dihubungi,1,False,Gada respon,Gugungunaedi,"{'id': 42782379, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya, kami akan terus meningkatkan pelayanan agar Kakak nyaman dan aman bertransaksi di DANA, terkait keluhanmu, apabila Kakak sudah membuat laporan pada Asisten Digital DIANA, silakan Kakak dapat menunggu update infonya pada nomor laporan kamu ya Kak. Thanks -NA-', 'modified': '2024-03-23T22:59:56Z'}"
2024-03-22 04:46:51,Transaksi cepat sampai,5,False,Memuaskan,Nyimas726,"{'id': 42775635, 'body': 'Hi Kak, terima kasih ya untuk ulasannya dan sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya https://www.dana.id/promo. Thanks -EF-', 'modified': '2024-03-23T08:26:26Z'}"
2024-03-21 12:12:03,Ga bisa up Greg ke premium,5,False,Dana nya eror tolong bantuu,Alvin ibrahim,"{'id': 42769535, 'body': 'Hi Kak, kami mengerti keluhan yang kamu alami. Terkait pengajuan premium yuk hubungi layanan Asisten Digital kami, caranya:\n\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi ""Alasan Gagal/Reason Failed""\n4. Klik menu ""CHAT""\n\nThanks -HN-', 'modified': '2024-03-22T19:07:11Z'}"
2024-03-22 02:09:31,"Aplikasi ini mendebit uangmu dengan aplikasi yang tidak kamu kenali!

Tidak ada penyelesaian masalah, CS payah! bot Diana tidak berguna

Run bestie!",1,False,Jangan pernah simpan uangmu di aplikasi ini,Thankkkme,"{'id': 42776322, 'body': 'Hai Kak, maaf ya buat kamu ga tenang. Terkait kendala saldo yg hilang karena transaksi yg tdk dikenal, jika kamu sudah menghubungi kami melalui Asisten Digital kami di apk DANA kamu terkait kendala yg kamu alami, mohon utk menunggu update info selanjutnya yah. Mohon utk berhati2 dgn pihak2 yg mengatasnamakan DANA. Thanks -DN-', 'modified': '2024-03-23T09:03:32Z'}"
2024-03-21 22:05:15,"Dana saya sudah premium sudah bisa ngirim, dan sudah ngirim beberapa kali tapi kenapa tiba tiba minta upgrade ke premium lagi?
Sudah saya update tapi tetap aja gagal selalu minta upgrade ke premium, mohon solusinya🙏🏻🙏🏻🙏🏻",2,False,Premium,Rio prabowo ramadani,"{'id': 42775784, 'body': 'Hi Kak, maaf buat kamu kecewa. Terkait kendala pengajuan upgrade akun premium, yuk hub DIANA, caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya\n3. Klik notifikasi alasan gagal\n4. Klik ""Diana siap membantu""\nThanks -DN-', 'modified': '2024-03-23T08:36:21Z'}"
2024-03-21 21:47:37,"Uang tertahan di aplikasi, sudah laporan tidak kunjung ditangani👎",1,False,Tidak ada tanggung jawab sama sekali,Udawa13,"{'id': 42775836, 'body': 'Hai Kak, maaf ya buat kamu ga tenang. Jika kamu sudah menghubungi kami melalui Asisten Digital kami di aplikasi DANA kamu terkait kendala yg kamu alami, mohon untuk menunggu update info selanjutnya yah Kak. Thanks -DN-', 'modified': '2024-03-23T08:39:21Z'}"
2024-03-21 16:19:59,"Saya salah transfer ke nomer orang, tapi cs dana gabisa kasih solusi😭😭😭😭😭😭",1,False,Arif s,Arif sofian,"{'id': 42775697, 'body': 'Hi Kak, kami memahami keluhanmu. Kami informasikan terkait salah kirim uang, laporan tidak dapat kami bantu proses lebih lanjut. Silakan utk menghubungi nomor telp penerima. Kami tidak dapat menggantikan jumlah saldo yg salah akibat kelalaian/kesalahan pengguna. Harap selalu pastikan bahwa nomor telp yg dimasukkan sudah benar sebelum melakukan transaksi. Thanks -EF-', 'modified': '2024-03-23T08:30:56Z'}"
2024-03-21 14:44:47,"Saldo dana sya 800 rb mau sya tarik tiba"" akun dibekukan alasan keamanan hati"" sudah bnyak kejadian uang diambil dana sepihak",1,False,Uang raib dana,rhenny ekky,"{'id': 42769487, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya. Terkait keluhanmu, mohon untuk dapat menghubungi layanan Customer Care kami melalui email help@dana.id ya Kak. Terima kasih -NA-', 'modified': '2024-03-22T19:04:06Z'}"
2024-03-21 14:33:01,Aplikasi dana kenak hack uang saldo saya hilang 100rb aplikasi payahh,1,False,Payahhh,Anjingggghh,"{'id': 42769440, 'body': ""Hi Kak, mohon maaf atas ketidaknyamanannya. Agar keluhan kamu dapat kami bantu, mohon untuk dapat mengakses DIANA (asisten digital DANA) melalui halaman 'History/Riwayat' pada aplikasi DANA. Terima kasih -NA-"", 'modified': '2024-03-22T19:00:35Z'}"
2024-03-21 08:47:37,"Ter amat sangat membantu aplikasi dana,mohon di pertahankan ya.sukses selalu dan semakin sukses. Thanks dana!!!",5,False,Keren aja judul nya👍👍,adeffa,"{'id': 42769380, 'body': 'Hi Teman DANA, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Thanks -NA-', 'modified': '2024-03-22T18:56:28Z'}"
2024-03-21 12:05:59,aneh yang pemasukan nya banyak dan pengeluaran nya banyak ga dapet dana cicil aneeh deh,3,False,dana cicil,Luqita Aulia,"{'id': 42769502, 'body': 'Hi Kak, kami paham dengan apa yang kamu rasakan. Untuk fitur DANA Cicil, kami infokan bahwa saat ini fitur tersebut hanya untuk pelanggan terpilih. Apabila fitur tersebut belum tersedia pada aplikasi DANA kamu, silakan kamu untuk dapat terus meningkatkan transaksi pada aplikasi DANA ya Kak. Thanks -HN-', 'modified': '2024-03-22T19:04:45Z'}"
2024-03-21 10:30:05,akun saya ditangguhkan dan saya dituduh melakukan penipuan. ampas nuduh gaada bukti main angusin akun orang,1,False,Akun ditangguhkan dan dituduh  melakukan penipuan,Pembenci Dana,"{'id': 42769413, 'body': 'Hi Kak, mohon maaf ya atas kendalanya. Terkait keluhan, apabila sudah buat laporan, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -NA-', 'modified': '2024-03-22T18:59:33Z'}"
2024-03-21 09:46:42,"Saya pribadi jarang menggunakan aplikasi ini,setelah saya menggunakan dana ini untuk transaksi urgent diharuskan menggunakan premium tapi saya sudah mengikuti alur persyaratannya namun keterangan tertulisnya bahwa saya sudah terlalu sering mengajukan dana premium padahal saya baru sekali akses dan baru sekali di arahkan untuk premium feedbacknya seperti ini dan makin parahnya dana premium saya di tolak gitu aja….ini bagaimana saya mau transaksi banyak ini itu nya",1,False,Kekecewaan menggunakan aplikasi dana,M fariz shafwan,"{'id': 42769388, 'body': 'Hi Kak, Kami mengerti keluhan yang kakak alami. Terkait pengajuan premium yuk hubungi layanan Asisten Digital kami, caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi ""Alasan Gagal/Reason Failed""\n4. Klik menu ""CHAT""\nThanks -TA-', 'modified': '2024-03-22T18:57:10Z'}"
2024-03-21 08:18:38,Okeee👍,5,False,OKE,achul66,"{'id': 42769347, 'body': ""Hi Kak, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Info lanjut, hubungi Customer Care kami melalui halaman 'Me/Saya' (DIANA) di apps DANA kamu. Thanks. -TA-"", 'modified': '2024-03-22T18:55:13Z'}"
2024-03-20 03:24:35,"tiba tiba saldo kepotong, udah lapor cs no respon berhari hari!",5,False,DANA BURUK,salmaputr,"{'id': 42736621, 'body': 'Hi Kak, mhn maaf ya atas kendalanya. Terkait keluhan transaksi tidak dikenal, apabila sdh buat laporan, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\n\nThanks -AU-', 'modified': '2024-03-21T12:57:49Z'}"
2024-03-21 07:36:16,Sering terjadi kendala,3,False,Tarik tunai,Onyees,"{'id': 42769500, 'body': 'Hi Kak, kami paham yang kamu rasakan. Terkait kendala tarik tunai yang kamu alami, silahkan untuk mencoba menggunakan metode tarik tunai lainnya yang tersedia pada aplikasi DANA ya Kak. Thanks. -TA-', 'modified': '2024-03-22T19:04:42Z'}"
2024-03-21 05:43:43,"Apk rusak gagal transaksi saldo ga d kembalikan, najiss mending k apk sebelah lbih aman",1,False,Kecewa karna udh ga aman,Ma broo,"{'id': 42769398, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanan yang dialami. Terkait keluhan transaksi pada aplikasi DANA, Kamu dapat menghubungi DIANA melalui langkah mudah berikut:\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Klik pada riwayat/histori transaksi yang ingin dikeluhkan\n4. Pada bagian bawah, klik""CHAT DIANA UNTUK BANTUAN""\nThanks -NA-', 'modified': '2024-03-22T18:57:55Z'}"
2024-03-21 05:11:27,"Lagi banyak transaksi kok bisa bisanya ada telfon yang mengatasnamakan dana dan terindikasi penipuan, parahnya lagi tau nama akun. Sistem keamanan datanya gimana nih?",3,False,Keamanan data,soo leh,"{'id': 42754405, 'body': 'Hi Kak, maaf buat kamu khawatir. DANA merupakan dompet digital yg aman ya. Mohon utk berhati2 dgn pihak2 yg mengatasnamakan DANA. Jgn klik link tdk dikenal & jgn berikan PIN/OTP kpd siapapun. Kamu dpt melaporkan modus penipuan melalui DIANA di apk DANA kamu. Thanks -DN-', 'modified': '2024-03-22T08:29:03Z'}"
2024-03-21 04:56:58,"Mau ganti nomer telpon di dana ga bisa. Saya ganti nomer baru kok bisa2 nya nomer yang saya pakai udah di pakai di dana orang lain. Mbulet banget CS nya Dana. Ga rekomended sama sekali. Apalagi sekarang marak pembobolan dana, dan pihak dana ga bertanggung jawab. Uninstal !",1,False,CS nya ga menyelesaikan masalah,RGLZRD,"{'id': 42755247, 'body': 'Hi Kak, mohon maaf atas kendala yg kamu alami. Terkait kendala perubahan nomor akun DANA kamu, kami sarankan utk mengirim pengaduan pd email kami di help@dana.id. Kami akan membantu kendala para pengguna setia DANA. Thanks -MR-', 'modified': '2024-03-22T08:51:06Z'}"
2024-03-21 04:26:31,Aplikasi dana penipu..tidak bertanggung jawab..apilkasi anjing..dompet digital penmbohong dan pencuri uang..saya transfer uang dri dana ke bri..sampai skrng gak masuk2..adisten diana bot kyak anjing jeb gitu2 doang..cs di tlp susah nyambung layanan kayak anjing.giliran da nyambung jg gak ada penyelesaian,1,False,Keluhan penipuan,anggiquing,"{'id': 42754341, 'body': 'Hai Kak, maaf ya buat kamu ga tenang. DANA merupakan dompet digital yg aman ya. Jika kamu sudah menghubungi kami melalui Asisten Digital kami di aplikasi DANA kamu terkait kendala yg kamu alami, mohon untuk menunggu update info selanjutnya yah Kak. Thanks -DN-', 'modified': '2024-03-22T08:26:50Z'}"
2024-03-20 23:56:28,Tolong gimana jika akun diproteksi,2,False,Akun diproteksi,Ega berliana,"{'id': 42754327, 'body': 'Hi Kak Ega, mohon maaf atas ketidaknyamanannya. Utk keluhan akun DANA, mohon untuk dapat menghubungi kami melalui email help@dana.id. Thanks -PF-', 'modified': '2024-03-22T08:26:23Z'}"
2024-03-20 19:24:20,Seperti di permainkan setiap melaporkan masalah malah di bulak baliki terus saya kecewa sama pihak dana,1,False,Tidak bisa menyelesaikan masalah yang ada,Putrraaaaa,"{'id': 42754364, 'body': 'Hi Kak, maaf udh buat kecewa. Terkait keluhan kamu, apabila sdh buat laporan sebelumnya, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -PF-', 'modified': '2024-03-22T08:27:35Z'}"
2024-03-20 16:51:51,Aplikasi ini sudah tidak aman masa saya tidak transfer uang tidak ada org yg minta otp bisa uang ilang,1,False,Penipuan,Shenvila,"{'id': 42754353, 'body': 'Hi Kak, maaf buat kamu cemas. DANA merupakan dompet digital yg aman ya Kak. Jika kamu mengalami kendala saldo yg hilang karena transaksi yg tdk dikenal, yuk hubungi DIANA, melalui menu riwayat/history pada apk DANA kamu. Mohon utk berhati2 dengan pihak2 yg mengatasnamakan DANA ya Kak. Thanks -DN-', 'modified': '2024-03-22T08:27:14Z'}"
2024-03-20 09:38:56,"Harus upgrade premium. Ktp sudah terdaftar di nomer yang sudah lupa
Jadi ga bisa bikin akun lagi 🥲",1,False,Jadi ribet,Albaniyz,"{'id': 42745343, 'body': ""Hi kak, maaf udah bikin khawatir ya kak, terkait lupa nomer kami bisa membantu ya kak, yuk buat laporan ke DIANA dgn cara buka app DANA, pilih menu Me/Saya dan pilih ''Diana siap membantu'', ya kak. dan ikuti arahannya. Thanks -SV-"", 'modified': '2024-03-21T20:25:48Z'}"
2024-03-20 07:19:48,"Setiap main dana poin atau main dana poly selalu ga dapet THR, alasan kurang beruntunglah. Kalo mau kasih permainan misi tu harus sediain hadiah nya jangan udah 4 kali putaran selalu kurang beruntung alasannya. 
Aku pake dana udah lama selalu transkasi pake dana kalo mau liat cek aja di riwayat nya tu ADMIN dana",1,False,Ga niat kasih gift,Lahacatacsusvabahsu,"{'id': 42746166, 'body': 'Hi kak, kami paham atas keluhan kaka, mohon untuk mencoba kembali yaa, setiap permainan pasti ada yang beruntung dan tidak, dan semoga beruntung ya kak. Thanks-SV-', 'modified': '2024-03-21T21:44:02Z'}"
2024-03-20 06:45:17,Gimana caranya menghapus merchant gimana ini tolong,1,False,Cara menghapus akun terhubung,Mutiara nisa,"{'id': 42737070, 'body': 'Hi Kak, kalau yg kamu maksud utk hapus pembayaran DANA di Apple, silakan Kakak dapat ikuti langkah berikut:  \n1. Tap “Pengaturan” di halaman utama.\n2. Pilih “Apple ID” di bagian atas halaman pengaturan.\n3. Tap menu “Pembayaran & Pengiriman”.\n4. Tap “DANA” di bagian metode pembayaran.\n5. Tap “Hapus Metode Pembayaran” di bagian bawah halaman.\n6. Akun DANA scr otomatis akan terhapus dari Apple ID sbg metode pembayaran.\nThanks -FM-', 'modified': '2024-03-21T13:22:50Z'}"
2024-03-20 06:13:00,Akun gajelas mau benerin dana premium aja hrs pake ijazah paspor yg jelas2 udh pake ktp ribet.,1,False,Ribet,RichardParulian,"{'id': 42736667, 'body': 'Hi Kak, Kamu jgn khawatir yah. Terkait keluhan upgrade DANA premium, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi ""Alasan Gagal/Reason Failed""\n4. Klik menu ""CHAT""\n\nThanks -AU-', 'modified': '2024-03-21T12:59:55Z'}"
2024-03-20 05:25:15,"Sangat tidak aman, masa bisa-bisanya akun saya di hack hingga akun dana saya habis. Sungguh tidak relate",1,False,Kecewa,Louis charless,"{'id': 42733091, 'body': 'Hi Kak, kami paham perasaan kamu. DANA senantiasa menjaga keamanan akun DANA pengguna ya. Penyalahgunaan akun DANA bisa terjadi karena memberikan PIN, kode OTP, atau transfer uang kepada pihak lain dan klik link yg tdk dikenal. Untuk menindaklanjuti keluhan tersebut, yuk segera hub asisten digital kami di apk DANA pd halaman Riwayat Transaksi yg ingin dikeluhakan. Thx -NZ-', 'modified': '2024-03-21T10:41:44Z'}"
2024-03-20 03:59:04,Ku unistal dulu banyak kasusnya,1,False,😖,Khud(12,"{'id': 42733530, 'body': 'Hi Kak Khud, maaf sdh membuat cemas. Kami infoin DANA aman ya Kak karna sdh dapat izin & diawasi oleh Bank Indonesia. Kami jg slalu berusaha memberikan pelayanan terbaik utk pengguna DANA. Ada keluhan apa nih Kak Khud? Agar segera kami bantu yuk hub. kami melalui layanan asisten digital kami DIANA. Thanks -BN-', 'modified': '2024-03-21T10:53:35Z'}"
2024-03-20 03:31:00,knpa di hp saya tidak bisa buka dana,2,False,knpa di hp saya tidak bisa buka apk dana,bngmin,"{'id': 42733181, 'body': 'Hi Kak, kami paham keluhan kamu. Tdk dpt login bisa terjadi karena bbrp hal seperti kendala jaringan, dan versi apk yang blm di update nih. Utk menindaklanjutinya, yuk lakukan langkah2 berikut:\na. Clear Cache apk DANA\nb. Update ke versi terbaru\nc. Restart device\nd. Pastikan kuota mencukupi dan jaringan internet stabil\nJk sdh, coba kembali ya. Thx-NZ-', 'modified': '2024-03-21T10:44:24Z'}"
